playerid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namegiven,weight,height,bats,throws,debut,finalgame,retroid,bbrefid,schoolid,yearid
bajenje01,1978,3.0,21.0,USA,CA,Pomona,,,,,,,Jeff,Bajenaru,Jeffrey Michael,190.0,73.0,R,R,2004-09-04,2006-08-07,bajej001,bajenje01,carivcc,1998
bajenje01,1978,3.0,21.0,USA,CA,Pomona,,,,,,,Jeff,Bajenaru,Jeffrey Michael,190.0,73.0,R,R,2004-09-04,2006-08-07,bajej001,bajenje01,oklahoma,1999
bajenje01,1978,3.0,21.0,USA,CA,Pomona,,,,,,,Jeff,Bajenaru,Jeffrey Michael,190.0,73.0,R,R,2004-09-04,2006-08-07,bajej001,bajenje01,oklahoma,2000
bakerch02,1952,12.0,6.0,USA,WA,Seattle,,,,,,,Chuck,Baker,Charles Joseph,180.0,71.0,R,R,1978-04-07,1981-10-04,bakec101,bakerch02,casajco,1972
bakerch02,1952,12.0,6.0,USA,WA,Seattle,,,,,,,Chuck,Baker,Charles Joseph,180.0,71.0,R,R,1978-04-07,1981-10-04,bakec101,bakerch02,casajco,1973
bakerch02,1952,12.0,6.0,USA,WA,Seattle,,,,,,,Chuck,Baker,Charles Joseph,180.0,71.0,R,R,1978-04-07,1981-10-04,bakec101,bakerch02,loyolamary,1974
bakerch02,1952,12.0,6.0,USA,WA,Seattle,,,,,,,Chuck,Baker,Charles Joseph,180.0,71.0,R,R,1978-04-07,1981-10-04,bakec101,bakerch02,loyolamary,1975
bakerda01,1956,11.0,25.0,USA,IA,Lacona,,,,,,,Dave,Baker,David Glenn,185.0,72.0,L,R,1982-09-12,1982-09-29,baked101,bakerda01,ucla,1975
bakerda01,1956,11.0,25.0,USA,IA,Lacona,,,,,,,Dave,Baker,David Glenn,185.0,72.0,L,R,1982-09-12,1982-09-29,baked101,bakerda01,ucla,1976
bakerda01,1956,11.0,25.0,USA,IA,Lacona,,,,,,,Dave,Baker,David Glenn,185.0,72.0,L,R,1982-09-12,1982-09-29,baked101,bakerda01,ucla,1977
bakerda01,1956,11.0,25.0,USA,IA,Lacona,,,,,,,Dave,Baker,David Glenn,185.0,72.0,L,R,1982-09-12,1982-09-29,baked101,bakerda01,ucla,1978
bakerdo01,1961,4.0,3.0,USA,CA,Fullerton,,,,,,,Doug,Baker,Douglas Lee,165.0,69.0,B,R,1984-07-02,1990-04-12,baked001,bakerdo01,arizonast,1982
bakerfr03,1946,10.0,29.0,USA,MS,Meridian,,,,,,,Frank,Baker,Frank Watts,178.0,74.0,L,R,1970-08-09,1974-10-02,bakef101,bakerfr03,smiss,1965
bakerfr03,1946,10.0,29.0,USA,MS,Meridian,,,,,,,Frank,Baker,Frank Watts,178.0,74.0,L,R,1970-08-09,1974-10-02,bakef101,bakerfr03,smiss,1966
bakerfr03,1946,10.0,29.0,USA,MS,Meridian,,,,,,,Frank,Baker,Frank Watts,178.0,74.0,L,R,1970-08-09,1974-10-02,bakef101,bakerfr03,smiss,1967
bakerja01,1950,5.0,4.0,USA,AL,Birmingham,,,,,,,Jack,Baker,Jack Edward,225.0,77.0,R,R,1976-09-11,1977-06-08,bakej103,bakerja01,auburn,1971
bakerje03,1981,6.0,21.0,Germany,Bavaria,Bad Kissingen,,,,,,,Jeff,Baker,Jeffrey Glen,220.0,74.0,R,R,2005-04-04,2015-07-07,bakej001,bakerje03,clemson,2000
bakerje03,1981,6.0,21.0,Germany,Bavaria,Bad Kissingen,,,,,,,Jeff,Baker,Jeffrey Glen,220.0,74.0,R,R,2005-04-04,2015-07-07,bakej001,bakerje03,clemson,2001
bakerje03,1981,6.0,21.0,Germany,Bavaria,Bad Kissingen,,,,,,,Jeff,Baker,Jeffrey Glen,220.0,74.0,R,R,2005-04-04,2015-07-07,bakej001,bakerje03,clemson,2002
bakerjo01,1981,1.0,20.0,USA,CA,Alameda,,,,,,,John,Baker,John David,215.0,73.0,L,R,2008-07-09,2014-09-28,bakej002,bakerjo01,california,2000
bakerjo01,1981,1.0,20.0,USA,CA,Alameda,,,,,,,John,Baker,John David,215.0,73.0,L,R,2008-07-09,2014-09-28,bakej002,bakerjo01,california,2001
bakerjo01,1981,1.0,20.0,USA,CA,Alameda,,,,,,,John,Baker,John David,215.0,73.0,L,R,2008-07-09,2014-09-28,bakej002,bakerjo01,california,2002
bakerne01,1904,4.0,30.0,USA,TX,La Porte,1982.0,1.0,5.0,USA,TX,Houston,Neal,Baker,Neal Vernon,175.0,73.0,R,R,1927-06-26,1927-07-26,baken102,bakerne01,texas,1926
bakerne01,1904,4.0,30.0,USA,TX,La Porte,1982.0,1.0,5.0,USA,TX,Houston,Neal,Baker,Neal Vernon,175.0,73.0,R,R,1927-06-26,1927-07-26,baken102,bakerne01,texas,1927
bakersc02,1981,9.0,19.0,USA,LA,Shreveport,,,,,,,Scott,Baker,Timothy Scott,215.0,76.0,R,R,2005-05-07,2015-05-02,bakes002,bakersc02,okstate,2001
bakersc02,1981,9.0,19.0,USA,LA,Shreveport,,,,,,,Scott,Baker,Timothy Scott,215.0,76.0,R,R,2005-05-07,2015-05-02,bakes002,bakersc02,okstate,2002
bakersc02,1981,9.0,19.0,USA,LA,Shreveport,,,,,,,Scott,Baker,Timothy Scott,215.0,76.0,R,R,2005-05-07,2015-05-02,bakes002,bakersc02,okstate,2003
bakerst01,1956,8.0,30.0,USA,OR,Eugene,,,,,,,Steve,Baker,Steven Byrne,185.0,72.0,R,R,1978-05-25,1983-09-27,bakes101,bakerst01,grossmont,1976
bakertr01,1891,11.0,7.0,USA,OR,Pendleton,1975.0,3.0,14.0,USA,CA,Placerville,Tracy,Baker,Trace Lee,180.0,73.0,R,R,1911-06-19,1911-06-19,baket101,bakertr01,washington,1910
bakopa01,1972,6.0,20.0,USA,LA,Lafayette,,,,,,,Paul,Bako,Gabor Paul,205.0,74.0,L,R,1998-04-30,2009-10-04,bakop001,bakopa01,ulala,1991
bakopa01,1972,6.0,20.0,USA,LA,Lafayette,,,,,,,Paul,Bako,Gabor Paul,205.0,74.0,L,R,1998-04-30,2009-10-04,bakop001,bakopa01,ulala,1992
bakopa01,1972,6.0,20.0,USA,LA,Lafayette,,,,,,,Paul,Bako,Gabor Paul,205.0,74.0,L,R,1998-04-30,2009-10-04,bakop001,bakopa01,ulala,1993
balazjo01,1950,11.0,24.0,CAN,ON,Toronto,,,,,,,John,Balaz,John Lawrence,180.0,75.0,R,R,1974-09-10,1975-09-28,balaj101,balazjo01,sdcity,1970
balbost01,1957,1.0,16.0,USA,MA,Brockton,,,,,,,Steve,Balboni,Stephen Charles,225.0,75.0,R,R,1981-04-22,1993-10-02,balbs001,balbost01,eckerd,1976
balbost01,1957,1.0,16.0,USA,MA,Brockton,,,,,,,Steve,Balboni,Stephen Charles,225.0,75.0,R,R,1981-04-22,1993-10-02,balbs001,balbost01,eckerd,1977
balbost01,1957,1.0,16.0,USA,MA,Brockton,,,,,,,Steve,Balboni,Stephen Charles,225.0,75.0,R,R,1981-04-22,1993-10-02,balbs001,balbost01,eckerd,1978
baldwda01,1938,3.0,30.0,USA,AZ,Tucson,,,,,,,Dave,Baldwin,David George,200.0,74.0,R,R,1966-09-06,1973-08-07,baldd101,baldwda01,arizona,1957
baldwda01,1938,3.0,30.0,USA,AZ,Tucson,,,,,,,Dave,Baldwin,David George,200.0,74.0,R,R,1966-09-06,1973-08-07,baldd101,baldwda01,arizona,1958
baldwda01,1938,3.0,30.0,USA,AZ,Tucson,,,,,,,Dave,Baldwin,David George,200.0,74.0,R,R,1966-09-06,1973-08-07,baldd101,baldwda01,arizona,1959
baldwje01,1965,9.0,5.0,USA,DE,Milford,,,,,,,Jeff,Baldwin,Jeffrey Allen,180.0,73.0,L,L,1990-05-22,1990-06-04,baldj001,baldwje01,njcamde,1983
baldwje01,1965,9.0,5.0,USA,DE,Milford,,,,,,,Jeff,Baldwin,Jeffrey Allen,180.0,73.0,L,L,1990-05-22,1990-06-04,baldj001,baldwje01,njcamde,1984
baldwma01,1863,10.0,29.0,USA,PA,Pittsburgh,1929.0,11.0,10.0,USA,PA,Pittsburgh,Mark,Baldwin,Marcus Elmore,190.0,72.0,R,R,1887-05-02,1893-09-30,baldm101,baldwma01,pennst,1882
baldwre01,1954,8.0,19.0,USA,MI,River Rouge,,,,,,,Reggie,Baldwin,Reginald Conrad,195.0,73.0,R,R,1978-05-25,1979-09-24,baldr102,baldwre01,grambling,1973
baldwre01,1954,8.0,19.0,USA,MI,River Rouge,,,,,,,Reggie,Baldwin,Reginald Conrad,195.0,73.0,R,R,1978-05-25,1979-09-24,baldr102,baldwre01,grambling,1974
baldwre01,1954,8.0,19.0,USA,MI,River Rouge,,,,,,,Reggie,Baldwin,Reginald Conrad,195.0,73.0,R,R,1978-05-25,1979-09-24,baldr102,baldwre01,grambling,1975
baldwre01,1954,8.0,19.0,USA,MI,River Rouge,,,,,,,Reggie,Baldwin,Reginald Conrad,195.0,73.0,R,R,1978-05-25,1979-09-24,baldr102,baldwre01,grambling,1976
balejo01,1974,5.0,22.0,USA,MD,Cheverly,,,,,,,John,Bale,John Robert,210.0,76.0,L,L,1999-09-30,2009-10-02,balej001,balejo01,aljeffd,1993
balejo01,1974,5.0,22.0,USA,MD,Cheverly,,,,,,,John,Bale,John Robert,210.0,76.0,L,L,1999-09-30,2009-10-02,balej001,balejo01,aljeffd,1994
balejo01,1974,5.0,22.0,USA,MD,Cheverly,,,,,,,John,Bale,John Robert,210.0,76.0,L,L,1999-09-30,2009-10-02,balej001,balejo01,smiss,1995
balejo01,1974,5.0,22.0,USA,MD,Cheverly,,,,,,,John,Bale,John Robert,210.0,76.0,L,L,1999-09-30,2009-10-02,balej001,balejo01,smiss,1996
balenmi01,1886,7.0,3.0,USA,OK,Calumet,1955.0,8.0,4.0,USA,OK,Altus,Mike,Balenti,Michael Richard,175.0,71.0,R,R,1911-07-19,1913-09-22,balem101,balenmi01,pacarli,1907
balenmi01,1886,7.0,3.0,USA,OK,Calumet,1955.0,8.0,4.0,USA,OK,Altus,Mike,Balenti,Michael Richard,175.0,71.0,R,R,1911-07-19,1913-09-22,balem101,balenmi01,pacarli,1908
balenmi01,1886,7.0,3.0,USA,OK,Calumet,1955.0,8.0,4.0,USA,OK,Altus,Mike,Balenti,Michael Richard,175.0,71.0,R,R,1911-07-19,1913-09-22,balem101,balenmi01,pacarli,1909
balenmi01,1886,7.0,3.0,USA,OK,Calumet,1955.0,8.0,4.0,USA,OK,Altus,Mike,Balenti,Michael Richard,175.0,71.0,R,R,1911-07-19,1913-09-22,balem101,balenmi01,texasam,1910
balesle01,1944,12.0,4.0,USA,CA,Los Angeles,,,,,,,Lee,Bales,Wesley Owen,165.0,70.0,B,R,1966-08-07,1967-10-01,balel101,balesle01,cacerri,1963
ballaje01,1963,8.0,13.0,USA,MT,Billings,,,,,,,Jeff,Ballard,Jeffrey Scott,195.0,75.0,L,L,1987-05-09,1994-07-08,ballj002,ballaje01,stanford,1982
ballaje01,1963,8.0,13.0,USA,MT,Billings,,,,,,,Jeff,Ballard,Jeffrey Scott,195.0,75.0,L,L,1987-05-09,1994-07-08,ballj002,ballaje01,stanford,1983
ballaje01,1963,8.0,13.0,USA,MT,Billings,,,,,,,Jeff,Ballard,Jeffrey Scott,195.0,75.0,L,L,1987-05-09,1994-07-08,ballj002,ballaje01,stanford,1984
ballaje01,1963,8.0,13.0,USA,MT,Billings,,,,,,,Jeff,Ballard,Jeffrey Scott,195.0,75.0,L,L,1987-05-09,1994-07-08,ballj002,ballaje01,stanford,1985
ballje01,1969,4.0,17.0,USA,CA,Merced,,,,,,,Jeff,Ball,Jeffery D.,185.0,70.0,R,R,1998-06-10,1998-06-16,ballj003,ballje01,camerce,1989
ballje01,1969,4.0,17.0,USA,CA,Merced,,,,,,,Jeff,Ball,Jeffery D.,185.0,70.0,R,R,1998-06-10,1998-06-16,ballj003,ballje01,sanjosest,1990
balsato01,1937,11.0,21.0,USA,NY,Brooklyn,,,,,,,Tony,Balsamo,Anthony Fred,185.0,74.0,R,R,1962-04-14,1962-06-26,balst101,balsato01,fordham,1956
balsato01,1937,11.0,21.0,USA,NY,Brooklyn,,,,,,,Tony,Balsamo,Anthony Fred,185.0,74.0,R,R,1962-04-14,1962-06-26,balst101,balsato01,fordham,1957
balsato01,1937,11.0,21.0,USA,NY,Brooklyn,,,,,,,Tony,Balsamo,Anthony Fred,185.0,74.0,R,R,1962-04-14,1962-06-26,balst101,balsato01,fordham,1958
bandoch01,1956,2.0,4.0,USA,OH,Cleveland,,,,,,,Chris,Bando,Christopher Michael,195.0,72.0,B,R,1981-08-13,1989-10-01,bandc001,bandoch01,arizonast,1975
bandoch01,1956,2.0,4.0,USA,OH,Cleveland,,,,,,,Chris,Bando,Christopher Michael,195.0,72.0,B,R,1981-08-13,1989-10-01,bandc001,bandoch01,arizonast,1976
bandoch01,1956,2.0,4.0,USA,OH,Cleveland,,,,,,,Chris,Bando,Christopher Michael,195.0,72.0,B,R,1981-08-13,1989-10-01,bandc001,bandoch01,arizonast,1977
bandoch01,1956,2.0,4.0,USA,OH,Cleveland,,,,,,,Chris,Bando,Christopher Michael,195.0,72.0,B,R,1981-08-13,1989-10-01,bandc001,bandoch01,arizonast,1978
bandosa01,1944,2.0,13.0,USA,OH,Cleveland,,,,,,,Sal,Bando,Salvatore Leonard,195.0,72.0,R,R,1966-09-03,1981-10-03,bands101,bandosa01,arizonast,1964
bandosa01,1944,2.0,13.0,USA,OH,Cleveland,,,,,,,Sal,Bando,Salvatore Leonard,195.0,72.0,R,R,1966-09-03,1981-10-03,bands101,bandosa01,arizonast,1965
baneed01,1952,3.0,22.0,USA,IL,Chicago,,,,,,,Eddie,Bane,Edward Norman,160.0,69.0,R,L,1973-07-04,1976-09-12,banee101,baneed01,arizonast,1971
baneed01,1952,3.0,22.0,USA,IL,Chicago,,,,,,,Eddie,Bane,Edward Norman,160.0,69.0,R,L,1973-07-04,1976-09-12,banee101,baneed01,arizonast,1972
baneed01,1952,3.0,22.0,USA,IL,Chicago,,,,,,,Eddie,Bane,Edward Norman,160.0,69.0,R,L,1973-07-04,1976-09-12,banee101,baneed01,arizonast,1973
banisje01,1964,1.0,15.0,USA,OK,Weatherford,,,,,,,Jeff,Banister,Jeffery Todd,200.0,74.0,R,R,1991-07-23,1991-07-23,banij001,banisje01,houston,1986
banisje01,1964,1.0,15.0,USA,OK,Weatherford,,,,,,,Jeff,Banister,Jeffery Todd,200.0,74.0,R,R,1991-07-23,1991-07-23,banij001,banisje01,txleejc,1984
banisje01,1964,1.0,15.0,USA,OK,Weatherford,,,,,,,Jeff,Banister,Jeffery Todd,200.0,74.0,R,R,1991-07-23,1991-07-23,banij001,banisje01,txleejc,1985
bankhsc01,1963,7.0,31.0,USA,NC,Raleigh,,,,,,,Scott,Bankhead,Michael Scott,175.0,70.0,R,R,1986-05-25,1995-07-18,banks001,bankhsc01,unc,1982
bankhsc01,1963,7.0,31.0,USA,NC,Raleigh,,,,,,,Scott,Bankhead,Michael Scott,175.0,70.0,R,R,1986-05-25,1995-07-18,banks001,bankhsc01,unc,1983
bankhsc01,1963,7.0,31.0,USA,NC,Raleigh,,,,,,,Scott,Bankhead,Michael Scott,175.0,70.0,R,R,1986-05-25,1995-07-18,banks001,bankhsc01,unc,1984
banksbr01,1970,9.0,28.0,USA,AZ,Mesa,,,,,,,Brian,Banks,Brian Glen,200.0,75.0,B,R,1996-09-09,2003-09-28,bankb001,banksbr01,byu,1990
banksbr01,1970,9.0,28.0,USA,AZ,Mesa,,,,,,,Brian,Banks,Brian Glen,200.0,75.0,B,R,1996-09-09,2003-09-28,bankb001,banksbr01,byu,1993
banksev01,1893,5.0,25.0,USA,GA,Barnesville,1970.0,2.0,26.0,USA,GA,Griffin,Bill,Bankston,Wilborn Everett,180.0,71.0,L,R,1915-08-05,1915-09-27,bankb101,banksev01,lsu,1910
banksjo01,1982,7.0,18.0,USA,MD,Baltimore,,,,,,,Josh,Banks,Joshua Charles,215.0,75.0,R,R,2007-09-11,2010-06-26,bankj001,banksjo01,flinternat,2001
banksjo01,1982,7.0,18.0,USA,MD,Baltimore,,,,,,,Josh,Banks,Joshua Charles,215.0,75.0,R,R,2007-09-11,2010-06-26,bankj001,banksjo01,flinternat,2002
banksjo01,1982,7.0,18.0,USA,MD,Baltimore,,,,,,,Josh,Banks,Joshua Charles,215.0,75.0,R,R,2007-09-11,2010-06-26,bankj001,banksjo01,flinternat,2003
bannial01,1951,9.0,3.0,USA,CA,Montebello,,,,,,,Alan,Bannister,Alan,170.0,71.0,R,R,1974-07-13,1985-10-06,banna001,bannial01,arizonast,1970
bannial01,1951,9.0,3.0,USA,CA,Montebello,,,,,,,Alan,Bannister,Alan,170.0,71.0,R,R,1974-07-13,1985-10-06,banna001,bannial01,arizonast,1971
bannial01,1951,9.0,3.0,USA,CA,Montebello,,,,,,,Alan,Bannister,Alan,170.0,71.0,R,R,1974-07-13,1985-10-06,banna001,bannial01,arizonast,1972
bannibr01,1981,2.0,28.0,USA,AZ,Scottsdale,,,,,,,Brian,Bannister,Brian Patrick,202.0,74.0,R,R,2006-04-05,2010-09-17,bannb001,bannibr01,usc,2000
bannibr01,1981,2.0,28.0,USA,AZ,Scottsdale,,,,,,,Brian,Bannister,Brian Patrick,202.0,74.0,R,R,2006-04-05,2010-09-17,bannb001,bannibr01,usc,2001
bannibr01,1981,2.0,28.0,USA,AZ,Scottsdale,,,,,,,Brian,Bannister,Brian Patrick,202.0,74.0,R,R,2006-04-05,2010-09-17,bannb001,bannibr01,usc,2003
bannifl01,1955,6.0,10.0,USA,SD,Pierre,,,,,,,Floyd,Bannister,Floyd Franklin,190.0,73.0,L,L,1977-04-19,1992-08-10,bannf001,bannifl01,arizonast,1974
bannifl01,1955,6.0,10.0,USA,SD,Pierre,,,,,,,Floyd,Bannister,Floyd Franklin,190.0,73.0,L,L,1977-04-19,1992-08-10,bannf001,bannifl01,arizonast,1975
bannifl01,1955,6.0,10.0,USA,SD,Pierre,,,,,,,Floyd,Bannister,Floyd Franklin,190.0,73.0,L,L,1977-04-19,1992-08-10,bannf001,bannifl01,arizonast,1976
bannoji01,1871,5.0,5.0,USA,MA,Amesbury,1948.0,3.0,24.0,USA,NJ,Glen Rock,Jimmy,Bannon,James Henry,160.0,65.0,R,R,1893-06-15,1896-08-12,bannj101,bannoji01,holycross,1893
bantzbr01,1987,1.0,7.0,USA,TX,Arlington,,,,,,,Brandon,Bantz,Brandon,205.0,73.0,R,R,2013-06-08,2013-06-08,bantb001,bantzbr01,dallasbapt,2006
bantzbr01,1987,1.0,7.0,USA,TX,Arlington,,,,,,,Brandon,Bantz,Brandon,205.0,73.0,R,R,2013-06-08,2013-06-08,bantb001,bantzbr01,dallasbapt,2007
bantzbr01,1987,1.0,7.0,USA,TX,Arlington,,,,,,,Brandon,Bantz,Brandon,205.0,73.0,R,R,2013-06-08,2013-06-08,bantb001,bantzbr01,dallasbapt,2008
bantzbr01,1987,1.0,7.0,USA,TX,Arlington,,,,,,,Brandon,Bantz,Brandon,205.0,73.0,R,R,2013-06-08,2013-06-08,bantb001,bantzbr01,dallasbapt,2009
barajro01,1975,9.0,5.0,USA,CA,Ontario,,,,,,,Rod,Barajas,Rodrigo Richard,250.0,74.0,R,R,1999-09-25,2012-10-03,barar001,barajro01,cacerri,1994
barajro01,1975,9.0,5.0,USA,CA,Ontario,,,,,,,Rod,Barajas,Rodrigo Richard,250.0,74.0,R,R,1999-09-25,2012-10-03,barar001,barajro01,cacerri,1995
barbebr01,1967,8.0,16.0,USA,CA,Long Beach,,,,,,,Bret,Barberie,Bret Edward,185.0,71.0,B,R,1991-06-16,1996-06-22,barbb001,barbebr01,cacerri,1986
barbebr01,1967,8.0,16.0,USA,CA,Long Beach,,,,,,,Bret,Barberie,Bret Edward,185.0,71.0,B,R,1991-06-16,1996-06-22,barbb001,barbebr01,cacerri,1987
barbebr01,1967,8.0,16.0,USA,CA,Long Beach,,,,,,,Bret,Barberie,Bret Edward,185.0,71.0,B,R,1991-06-16,1996-06-22,barbb001,barbebr01,usc,1988
barbest02,1948,3.0,13.0,USA,MI,Grand Rapids,,,,,,,Steve,Barber,Steven Lee,190.0,73.0,R,R,1970-04-09,1971-05-06,barbs101,barbest02,arizona,1967
barbest02,1948,3.0,13.0,USA,MI,Grand Rapids,,,,,,,Steve,Barber,Steven Lee,190.0,73.0,R,R,1970-04-09,1971-05-06,barbs101,barbest02,laverneca,1968
barbest02,1948,3.0,13.0,USA,MI,Grand Rapids,,,,,,,Steve,Barber,Steven Lee,190.0,73.0,R,R,1970-04-09,1971-05-06,barbs101,barbest02,laverneca,1969
barbetu01,1893,7.0,9.0,USA,TN,Lavinia,1968.0,10.0,20.0,USA,TN,Milan,Turner,Barber,Tyrus Turner,170.0,71.0,L,R,1915-08-19,1923-04-30,barbt101,barbetu01,uniontn,1914
barbetu01,1893,7.0,9.0,USA,TN,Lavinia,1968.0,10.0,20.0,USA,TN,Milan,Turner,Barber,Tyrus Turner,170.0,71.0,L,R,1915-08-19,1923-04-30,barbt101,barbetu01,uniontn,1915
barclge01,1876,5.0,16.0,USA,PA,Millville,1909.0,4.0,3.0,USA,PA,Philadelphia,George,Barclay,George Oliver,162.0,70.0,R,R,1902-04-17,1905-05-30,barcg101,barclge01,bucknell,1893
barclge01,1876,5.0,16.0,USA,PA,Millville,1909.0,4.0,3.0,USA,PA,Philadelphia,George,Barclay,George Oliver,162.0,70.0,R,R,1902-04-17,1905-05-30,barcg101,barclge01,lafayette,1894
barclge01,1876,5.0,16.0,USA,PA,Millville,1909.0,4.0,3.0,USA,PA,Philadelphia,George,Barclay,George Oliver,162.0,70.0,R,R,1902-04-17,1905-05-30,barcg101,barclge01,lafayette,1895
barclge01,1876,5.0,16.0,USA,PA,Millville,1909.0,4.0,3.0,USA,PA,Philadelphia,George,Barclay,George Oliver,162.0,70.0,R,R,1902-04-17,1905-05-30,barcg101,barclge01,lafayette,1896
barclge01,1876,5.0,16.0,USA,PA,Millville,1909.0,4.0,3.0,USA,PA,Philadelphia,George,Barclay,George Oliver,162.0,70.0,R,R,1902-04-17,1905-05-30,barcg101,barclge01,lafayette,1897
bardda01,1985,6.0,25.0,USA,TX,Houston,,,,,,,Daniel,Bard,Daniel Paul,215.0,76.0,R,R,2009-05-13,2013-04-27,bardd001,bardda01,unc,2004
bardda01,1985,6.0,25.0,USA,TX,Houston,,,,,,,Daniel,Bard,Daniel Paul,215.0,76.0,R,R,2009-05-13,2013-04-27,bardd001,bardda01,unc,2005
bardda01,1985,6.0,25.0,USA,TX,Houston,,,,,,,Daniel,Bard,Daniel Paul,215.0,76.0,R,R,2009-05-13,2013-04-27,bardd001,bardda01,unc,2006
bardebr01,1981,4.0,2.0,USA,CA,Templeton,,,,,,,Brian,Barden,Brian David,190.0,71.0,R,R,2007-04-03,2010-07-02,bardb001,bardebr01,oregonst,2000
bardebr01,1981,4.0,2.0,USA,CA,Templeton,,,,,,,Brian,Barden,Brian David,190.0,71.0,R,R,2007-04-03,2010-07-02,bardb001,bardebr01,oregonst,2001
bardebr01,1981,4.0,2.0,USA,CA,Templeton,,,,,,,Brian,Barden,Brian David,190.0,71.0,R,R,2007-04-03,2010-07-02,bardb001,bardebr01,oregonst,2002
bardjo01,1978,3.0,30.0,USA,NY,Ithaca,,,,,,,Josh,Bard,Joshua David,225.0,75.0,B,R,2002-08-23,2011-09-17,bardj001,bardjo01,txtech,1997
bardjo01,1978,3.0,30.0,USA,NY,Ithaca,,,,,,,Josh,Bard,Joshua David,225.0,75.0,B,R,2002-08-23,2011-09-17,bardj001,bardjo01,txtech,1998
bardjo01,1978,3.0,30.0,USA,NY,Ithaca,,,,,,,Josh,Bard,Joshua David,225.0,75.0,B,R,2002-08-23,2011-09-17,bardj001,bardjo01,txtech,1999
barera01,1949,4.0,15.0,USA,FL,Miami,1994.0,3.0,29.0,USA,FL,Miami,Ray,Bare,Raymond Douglas,185.0,74.0,R,R,1972-07-30,1977-05-03,barer101,barera01,flmdnjc,1968
barera01,1949,4.0,15.0,USA,FL,Miami,1994.0,3.0,29.0,USA,FL,Miami,Ray,Bare,Raymond Douglas,185.0,74.0,R,R,1972-07-30,1977-05-03,barer101,barera01,flmdnjc,1969
barfijo01,1964,10.0,15.0,USA,AR,Pine Bluff,2016.0,12.0,24.0,USA,AR,Little Rock,John,Barfield,John David,195.0,73.0,L,L,1989-09-07,1991-08-01,barfj002,barfijo01,okcity,1986
bargagr01,1959,1.0,27.0,USA,CA,Inglewood,,,,,,,Greg,Bargar,Greg Robert,185.0,74.0,R,R,1983-07-17,1986-10-02,bargg001,bargagr01,arizona,1980
bargagr01,1959,1.0,27.0,USA,CA,Inglewood,,,,,,,Greg,Bargar,Greg Robert,185.0,74.0,R,R,1983-07-17,1986-10-02,bargg001,bargagr01,caelcam,1978
bargagr01,1959,1.0,27.0,USA,CA,Inglewood,,,,,,,Greg,Bargar,Greg Robert,185.0,74.0,R,R,1983-07-17,1986-10-02,bargg001,bargagr01,caelcam,1979
bargecy01,1885,5.0,18.0,USA,KY,Jamestown,1964.0,9.0,23.0,USA,KY,Columbia,Cy,Barger,Eros Bolivar,160.0,72.0,L,R,1906-08-30,1915-10-02,bargc101,bargecy01,trnsylvnia,1904
barkbr01,1968,8.0,26.0,USA,MD,Baltimore,,,,,,,Brian,Bark,Brian Stuart,170.0,69.0,L,L,1995-07-06,1995-09-08,barkb001,barkbr01,ncstate,1987
barkbr01,1968,8.0,26.0,USA,MD,Baltimore,,,,,,,Brian,Bark,Brian Stuart,170.0,69.0,L,L,1995-07-06,1995-09-08,barkb001,barkbr01,ncstate,1988
barkbr01,1968,8.0,26.0,USA,MD,Baltimore,,,,,,,Brian,Bark,Brian Stuart,170.0,69.0,L,L,1995-07-06,1995-09-08,barkb001,barkbr01,ncstate,1989
barkbr01,1968,8.0,26.0,USA,MD,Baltimore,,,,,,,Brian,Bark,Brian Stuart,170.0,69.0,L,L,1995-07-06,1995-09-08,barkb001,barkbr01,ncstate,1990
barkean01,1974,9.0,5.0,USA,FL,Miami,,,,,,,Andy,Barkett,Andrew Jon,205.0,73.0,L,L,2001-05-28,2001-06-24,barka001,barkean01,ncstate,1992
barkean01,1974,9.0,5.0,USA,FL,Miami,,,,,,,Andy,Barkett,Andrew Jon,205.0,73.0,L,L,2001-05-28,2001-06-24,barka001,barkean01,ncstate,1993
barkean01,1974,9.0,5.0,USA,FL,Miami,,,,,,,Andy,Barkett,Andrew Jon,205.0,73.0,L,L,2001-05-28,2001-06-24,barka001,barkean01,ncstate,1994
barkean01,1974,9.0,5.0,USA,FL,Miami,,,,,,,Andy,Barkett,Andrew Jon,205.0,73.0,L,L,2001-05-28,2001-06-24,barka001,barkean01,ncstate,1995
barkegl01,1971,5.0,10.0,USA,NY,Albany,,,,,,,Glen,Barker,Glen F.,180.0,70.0,B,R,1999-04-07,2001-10-07,barkg001,barkegl01,strose,1990
barkegl01,1971,5.0,10.0,USA,NY,Albany,,,,,,,Glen,Barker,Glen F.,180.0,70.0,B,R,1999-04-07,2001-10-07,barkg001,barkegl01,strose,1991
barkegl01,1971,5.0,10.0,USA,NY,Albany,,,,,,,Glen,Barker,Glen F.,180.0,70.0,B,R,1999-04-07,2001-10-07,barkg001,barkegl01,strose,1992
barkegl01,1971,5.0,10.0,USA,NY,Albany,,,,,,,Glen,Barker,Glen F.,180.0,70.0,B,R,1999-04-07,2001-10-07,barkg001,barkegl01,strose,1993
